61-2;19:10:15;22.88;42.10;6.70;2.31;485;798.00;2512.40;2421.00;10.23;0
61-2;19:11:15;22.92;41.98;6.70;2.31;485;798.00;2512.40;2421.00;10.23;0
61-2;19:12:15;22.94;41.82;6.70;2.31;485;798.00;2512.40;2421.00;10.23;0
61-2;19:13:15;22.94;41.97;6.70;2.31;485;798.00;2512.40;2421.00;10.23;0
61-2;19:14:15;22.92;42.16;6.70;2.31;485;798.00;2512.40;2421.00;10.23;0
61-2;19:15:15;22.93;41.91;6.70;2.31;485;798.00;2512.40;2421.00;10.23;0
61-2;19:16:15;22.92;41.66;6.70;2.31;485;798.00;2512.40;2421.00;10.23;0
61-2;19:17:15;22.92;41.83;6.70;2.31;485;798.00;2512.40;2421.00;10.23;0
61-2;19:18:15;22.92;41.80;6.70;2.31;485;798.00;2512.40;2421.00;10.23;0
61-2;19:19:15;22.90;41.80;6.70;2.31;485;798.00;2512.40;2421.00;10.23;0
61-2;19:20:15;22.88;41.75;6.70;2.31;485;798.00;2512.40;2421.00;10.23;0
61-2;19:21:15;22.89;41.71;6.70;2.31;485;798.00;2512.40;2421.00;10.23;0
