68-1;00:00:57;9.67;100.00;7.86;9.09;599;7.62;14.37;318.00;7.52;0
68-1;00:01:57;9.67;100.00;7.86;9.13;599;7.62;14.59;318.00;7.52;0
68-1;00:02:57;9.67;100.00;7.86;9.16;599;7.62;14.68;318.00;7.52;0
68-1;00:03:57;9.66;100.00;7.86;9.19;598;8.56;14.74;318.00;7.52;0
68-1;00:04:57;9.65;100.00;7.86;9.14;599;7.62;15.97;318.00;7.52;0
68-1;00:05:57;9.65;100.00;7.86;9.18;599;7.62;14.50;318.00;7.52;0
68-1;00:06:57;9.65;100.00;7.86;9.13;599;7.62;15.18;318.00;7.52;0
68-1;00:07:57;9.63;100.00;7.86;9.11;599;7.62;14.87;318.00;7.52;0
68-1;00:08:57;9.64;100.00;7.86;9.09;599;7.62;15.06;318.00;7.52;0
68-1;00:09:57;9.63;100.00;7.86;9.11;599;7.62;14.99;318.00;7.52;0
68-1;00:10:57;9.63;100.00;7.86;9.13;598;8.56;15.47;318.00;7.52;0
68-1;00:11:57;9.61;100.00;7.86;9.12;599;7.62;14.35;318.00;7.52;0
68-1;00:12:57;9.61;100.00;7.86;9.15;599;7.62;14.23;318.00;7.52;0
68-1;00:13:57;9.60;100.00;7.86;9.15;598;8.56;15.09;318.00;7.52;0
68-1;00:14:57;9.61;100.00;7.86;9.11;599;7.62;15.14;318.38;7.48;0
68-1;00:15:57;9.59;100.00;7.86;9.10;599;7.62;14.38;318.25;7.50;0
68-1;00:16:57;9.59;100.00;7.85;9.17;599;7.62;14.26;318.38;7.48;0
68-1;16:57:07;17.36;81.17;7.67;9.19;691;nan;67.77;318.85;8.53;0
