68-1;00:00:54;11.84;100.00;7.79;9.04;595;11.78;14.35;310.47;8.59;0
68-1;00:01:54;11.85;100.00;7.79;9.04;594;12.99;16.73;310.47;8.59;0
68-1;00:02:54;11.85;100.00;7.79;9.08;595;11.78;15.11;310.47;8.59;0
68-1;00:03:54;11.85;100.00;7.79;9.06;595;11.78;14.33;310.47;8.59;0
68-1;00:04:54;11.86;100.00;7.79;9.06;596;10.63;14.95;310.47;8.59;0
68-1;00:05:54;11.85;100.00;7.79;9.02;594;12.99;14.86;310.47;8.59;0
68-1;00:06:54;11.85;100.00;7.79;9.06;595;11.78;15.29;310.47;8.59;0
68-1;00:07:54;11.85;100.00;7.80;9.07;595;11.78;15.80;310.47;8.59;0
68-1;00:08:54;11.85;100.00;7.79;9.06;595;11.78;15.69;310.59;8.58;0
68-1;00:09:54;11.85;100.00;7.79;9.05;595;11.78;15.09;310.59;8.58;0
68-1;00:10:54;11.85;100.00;7.79;9.06;595;11.78;17.41;310.59;8.58;0
68-1;00:11:54;11.85;100.00;7.79;9.03;595;11.78;16.40;310.71;8.57;0
68-1;00:12:54;11.84;100.00;7.79;9.05;595;11.78;17.73;311.08;8.53;0
68-1;00:13:54;11.85;100.00;7.79;9.03;596;10.63;17.61;311.08;8.53;0
68-1;00:14:54;11.86;100.00;7.79;9.05;596;10.63;16.11;311.08;8.53;0
68-1;00:15:54;11.84;100.00;7.79;9.04;595;11.78;16.07;311.08;8.53;0
68-1;00:16:54;11.85;100.00;7.80;9.04;595;11.78;16.42;311.08;8.53;0
68-1;00:17:54;11.84;100.00;7.79;9.05;596;10.63;16.88;311.08;8.53;0
68-1;00:18:54;11.84;100.00;7.80;9.04;595;11.78;16.84;311.08;8.53;0
68-1;00:19:54;11.85;100.00;7.79;9.03;596;10.63;16.50;311.08;8.53;0
68-1;00:20:54;11.85;100.00;7.79;9.04;596;10.63;15.09;311.08;8.53;0
68-1;00:21:54;11.85;100.00;7.79;9.08;596;10.63;16.55;311.08;8.53;0
68-1;00:22:54;11.85;100.00;7.79;9.03;595;11.78;16.80;311.08;8.53;0
68-1;00:23:54;11.85;100.00;7.79;9.07;595;11.78;16.38;311.08;8.53;0
68-1;00:24:54;11.85;100.00;7.79;9.07;595;11.78;15.91;311.08;8.53;0
68-1;00:25:54;11.85;100.00;7.79;9.03;595;11.78;17.70;311.08;8.53;0
68-1;00:26:54;11.86;100.00;7.79;9.04;596;10.63;16.76;311.08;8.53;0
68-1;00:27:54;11.85;100.00;7.79;9.05;596;10.63;15.77;311.08;8.53;0
68-1;00:28:54;11.85;100.00;7.79;9.04;595;11.78;15.05;311.08;8.53;0
68-1;00:29:54;11.85;100.00;7.79;9.02;596;10.63;15.76;311.08;8.53;0
68-1;00:30:54;11.84;100.00;7.79;9.01;595;11.78;15.69;311.08;8.53;0
68-1;00:31:54;11.85;100.00;7.79;9.04;595;11.78;15.98;311.08;8.53;0
68-1;00:32:54;11.84;100.00;7.79;9.06;595;11.78;15.77;311.08;8.53;0
68-1;00:33:54;11.85;100.00;7.79;9.06;595;11.78;16.52;311.08;8.53;0
68-1;00:34:54;11.84;100.00;7.79;9.09;595;11.78;16.38;311.08;8.53;0
68-1;00:35:54;11.84;100.00;7.79;9.04;596;10.63;15.22;311.08;8.53;0
68-1;00:36:54;11.84;100.00;7.79;9.06;595;11.78;14.73;311.08;8.53;0
68-1;00:37:54;11.85;100.00;7.79;9.04;595;11.78;16.03;311.08;8.53;0
